locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
569050,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1160 REVERE AVE,4763050,4763,50,14MFF-0124,REQUESTED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017468.62,2092735.972,37.72723401,-122.3818155,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0124&ExportPDF=1&Filename=14MFF-0124_schedule.pdf,,,Aug 15 2014  3:07PM,1,3/15/15 0:00,"(37.7272340213278, -122.38181551186)"
569051,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1135 REVERE AVE,4786051,4786,51,14MFF-0124,REQUESTED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017542.344,2092456.505,37.72647072,-122.3815412,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0124&ExportPDF=1&Filename=14MFF-0124_schedule.pdf,,,Aug 15 2014  3:07PM,1,3/15/15 0:00,"(37.7264707300786, -122.381541219148)"
519939,Bob Johnson,Truck,10979000,REVERE AVE: 03RD ST \ BAY VIEW ST to BRIDGEVIEW DR \ NEWHALL ST (1700 - 1799),1709 REVERE AVE,5343033,5343,33,14MFF-0009,APPROVED,Watermelon,6014544.72,2094734.467,37.73255958,-122.3920632,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0009&ExportPDF=1&Filename=14MFF-0009_schedule.pdf,,2/25/14 15:13,Feb 25 2014  3:01PM,1,3/15/15 0:00,"(37.7325595927586, -122.392063194959)"
512356,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Truck,10995000,RHODE ISLAND ST: 16TH ST to 17TH ST (300 - 399),301 RHODE ISLAND ST,3956025,3956,25,14MFF-0002,APPROVED,Multiple Trucks - Everything,6011875.761,2106770.632,37.76545974,-122.4021364,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0002&ExportPDF=1&Filename=14MFF-0002_schedule.pdf,,10/22/14 15:57,Jan 24 2014  9:13AM,0,3/15/15 0:00,"(37.7654597512631, -122.402136376169)"
554526,Steve's Mobile Deli,Truck,11089000,RIZAL ST: TANDANG SORA to LAPU-LAPU ST (11 - 51),50 RIZAL ST,3751169,3751,169,14MFF-0107,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6012738.056,2112794.897,37.78204909,-122.3995769,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0107&ExportPDF=1&Filename=14MFF-0107_schedule.pdf,,6/24/14 13:55,Jun 24 2014  1:49PM,1,3/15/15 0:00,"(37.7820491081597, -122.399576873613)"
509478,Sun Rise Catering,Truck,11186000,RUSS ST: HOWARD ST to FOLSOM ST (100 - 199),150 RUSS ST,3731082,3731,82,14MFF-0001,APPROVED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6010358.298,2111396.153,37.77807553,-122.4077111,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,9/10/14 15:57,Jan  8 2014  3:11PM,1,3/15/15 0:00,"(37.7780755485344, -122.407711134257)"
530356,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,11222000,SACRAMENTO ST: FRONT ST to BATTERY ST (300 - 399),1 THE EMBARCADERO,230028,230,28,14MFF-0084,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6012811.658,2117380.371,37.79464383,-122.3996443,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0084&ExportPDF=1&Filename=14MFF-0084_schedule.pdf,,3/27/14 11:37,Mar 27 2014 11:35AM,1,3/15/15 0:00,"(37.7946438483861, -122.399644298519)"
526123,Bach Catering,Truck,11372000,SAN BRUNO AVE: HALE ST to SILVER AVE (2362 - 2399),2380 SAN BRUNO AVE,5881002,5881,2,14MFF-0034,APPROVED,Cold Truck: Cheeseburgers: Burgers: Chicken Bake: Chili Dogs: Hot Dogs: Corn Dogs: Cup of Noodles: Egg Muffins: Tamales: Hot Sandwiches Quesadillas: Gatorade: Juice: Soda: Mikl: Coffee: Hot Cocoa: Hot Tea: Flan: Fruits: Fruit Salad: Yogurt: Candy: Chips:  Donuts: Cookies: Granola: Muffins & Various Drinks & Pre-Packaged Snacks.,6010557.213,2094814.259,37.73255647,-122.4058547,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0034&ExportPDF=1&Filename=14MFF-0034_schedule.pdf,,3/13/14 12:03,Mar 13 2014 11:51AM,1,3/15/15 0:00,"(37.7325564882465, -122.405854656101)"
509485,Sun Rise Catering,Truck,11542000,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 SANSOME ST,289003,289,3,14MFF-0001,APPROVED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6012406.465,2115874.016,37.79048515,-122.4009404,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,9/10/14 15:57,Jan  8 2014  3:11PM,1,3/15/15 0:00,"(37.7904851598986, -122.40094044068)"
526069,Tacos Rodriguez,Truck,11542000,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 SANSOME ST,289003,289,3,14MFF-0028,APPROVED,Tacos: burritos: quesadillas: soda & water,6012406.465,2115874.016,37.79048515,-122.4009404,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0028&ExportPDF=1&Filename=14MFF-0028_schedule.pdf,,10/30/14 9:32,Mar 13 2014 11:01AM,1,3/15/15 0:00,"(37.7904851598986, -122.40094044068)"
526213,"Viet Duong Co., Ltd.",Push Cart,11542000,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 BUSH ST,290011,290,11,14MFF-0047,APPROVED,Vietnamese Sandwiches: Spring Rolls: Bottled Water & Can Soda,6012652.373,2116027.943,37.79092151,-122.4001004,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0047&ExportPDF=1&Filename=14MFF-0047_schedule.pdf,,3/13/14 14:20,Mar 13 2014  2:15PM,0,3/15/15 0:00,"(37.7909215210394, -122.400100423729)"
560699,"Santana ESG, Inc.",Truck,11542000,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 SANSOME ST,289003,289,3,14MFF-0113,APPROVED,Tacos: Burritos: Tortas: Quesadillas: Mexican Drinks: Aguas Frescas,6012406.465,2115874.016,37.79048515,-122.4009404,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0113&ExportPDF=1&Filename=14MFF-0113_schedule.pdf,,7/15/14 14:12,Jul 15 2014  2:08PM,1,3/15/15 0:00,"(37.7904851598986, -122.40094044068)"
546633,"Cupkates Bakery, LLC",Truck,11543000,SANSOME ST: BUSH ST to PINE ST (100 - 199),115 SANSOME ST,268002,268,2,14MFF-0102,APPROVED,Cupcakes,6012385.284,2116217.3,37.79142654,-122.4010379,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0102&ExportPDF=1&Filename=14MFF-0102_schedule.pdf,,6/2/14 15:32,Jun  2 2014 12:23PM,0,3/15/15 0:00,"(37.7914265551019, -122.401037856678)"
526148,Cheese Gone Wild,Truck,11544000,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),233 SANSOME ST,260002,260,2,14MFF-0035,APPROVED,Grilled Cheese Sandwiches,6012313.995,2116649.543,37.7926094,-122.4013149,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0035&ExportPDF=1&Filename=14MFF-0035_schedule.pdf,,3/13/14 12:25,Mar 13 2014 12:14PM,0,3/15/15 0:00,"(37.7926094148876, -122.401314905442)"
528397,"Casey's Pizza, LLC",Truck,11544000,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),231 SANSOME ST,260002,260,2,14MFF-0071,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,6012313.995,2116649.543,37.7926094,-122.4013149,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0071&ExportPDF=1&Filename=14MFF-0071_schedule.pdf,,3/20/14 16:23,Mar 20 2014  4:09PM,0,3/15/15 0:00,"(37.7926094148876, -122.401314905442)"
559866,Celtic Catering,Truck,11544000,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),217 SANSOME ST,260004,260,4,14MFF-0110,APPROVED,Eritrean & Irish Fusion Burgers: Irish Stew: Eritrean Stew:  Shepard's Pie: Beverages,6012325.432,2116569.355,37.79238986,-122.4012697,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0110&ExportPDF=1&Filename=14MFF-0110_schedule.pdf,,7/11/14 11:41,Jul 11 2014 11:24AM,0,3/15/15 0:00,"(37.792389875752, -122.401269695226)"
562281,JapaCurry,Truck,11544000,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),217 SANSOME ST,260004,260,4,14MFF-0119,APPROVED,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,6012325.432,2116569.355,37.79238986,-122.4012697,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0119&ExportPDF=1&Filename=14MFF-0119_schedule.pdf,,7/21/14 14:57,Jul 21 2014  2:52PM,1,3/15/15 0:00,"(37.792389875752, -122.401269695226)"
526118,"The Sandwich Stand, LLC.",Push Cart,24685000,SANSOME ST: CALIFORNIA ST intersection,351 CALIFORNIA ST,0261010A,261,010A,14MFF-0032,REQUESTED,Vietnamese sandwiches: spring rolls: bottle water: & can soda.,6012479.849,2116741.356,37.79287075,-122.4007475,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0032&ExportPDF=1&Filename=14MFF-0032_schedule.pdf,,,Mar 13 2014 11:41AM,0,3/15/14 0:00,"(37.7928707635098, -122.400747494067)"
526133,Bach Catering,Truck,11546000,SANSOME ST: HALLECK ST to SACRAMENTO ST (334 - 399),350 SANSOME ST,238006,238,6,14MFF-0034,APPROVED,Cold Truck: Cheeseburgers: Burgers: Chicken Bake: Chili Dogs: Hot Dogs: Corn Dogs: Cup of Noodles: Egg Muffins: Tamales: Hot Sandwiches Quesadillas: Gatorade: Juice: Soda: Mikl: Coffee: Hot Cocoa: Hot Tea: Flan: Fruits: Fruit Salad: Yogurt: Candy: Chips:  Donuts: Cookies: Granola: Muffins & Various Drinks & Pre-Packaged Snacks.,6012413.269,2117074.903,37.79378288,-122.4010013,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0034&ExportPDF=1&Filename=14MFF-0034_schedule.pdf,,3/13/14 12:03,Mar 13 2014 11:51AM,1,3/15/15 0:00,"(37.7937828906065, -122.401001311983)"
320613,Ninja Food Products,Truck,11548000,SANSOME ST: COMMERCIAL ST to CLAY ST (450 - 499),450 SANSOME ST,229018,229,18,11MFF-0075,REQUESTED,chicken: beef: vegetables skewers,6012378.274,2117389.078,37.79464357,-122.4011445,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=11MFF-0075&ExportPDF=1&Filename=11MFF-0075_schedule.pdf,,,Apr 15 2011  4:40PM,0,,"(37.7946435881859, -122.401144485271)"
526198,D & T Catering,Truck,11708000,SCOTT ST: PACIFIC AVE to BROADWAY (2500 - 2599),2521 SCOTT ST,961002,961,2,14MFF-0044,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6001109.104,2117139.255,37.79332251,-122.4401193,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0044&ExportPDF=1&Filename=14MFF-0044_schedule.pdf,,4/2/14 12:41,Mar 13 2014  1:27PM,1,3/15/15 0:00,"(37.7933225227924, -122.440119274464)"
526191,D & T Catering,Truck,11710000,SCOTT ST: VALLEJO ST to GREEN ST (2700 - 2799),2750 SCOTT ST,560034,560,34,14MFF-0044,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6001185.207,2117863.669,37.79531589,-122.4399079,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0044&ExportPDF=1&Filename=14MFF-0044_schedule.pdf,,4/2/14 12:41,Mar 13 2014  1:27PM,1,3/15/15 0:00,"(37.7953159069725, -122.43990791759)"
528126,Quan Catering,Truck,11741000,SELBY ST: HUDSON AVE to INNES AVE (500 - 599),500 SELBY ST,5264049,5264,49,14MFF-0068,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6013218.357,2099109.295,37.74449821,-122.3969554,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0068&ExportPDF=1&Filename=14MFF-0068_schedule.pdf,,3/19/14 14:47,Mar 19 2014  2:40PM,1,3/15/15 0:00,"(37.7444982270263, -122.396955405832)"
569034,Liang Bai Ping,Truck,11782000,SHAFTER AVE: GRIFFITH ST to HAWES ST (1100 - 1199),1127 SHAFTER AVE,4793017,4793,17,14MFF-0124,REQUESTED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017324.545,2092269.627,37.72594556,-122.3822812,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0124&ExportPDF=1&Filename=14MFF-0124_schedule.pdf,,,Aug 15 2014  3:07PM,1,3/15/15 0:00,"(37.7259455718796, -122.382281153243)"
525578,Singh Brothers Ice Cream,Truck,11783000,SHAFTER AVE: HAWES ST to INGALLS ST (1200 - 1299),1207 SHAFTER AVE,4792001A,4792,001A,14MFF-0018,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6016941.58,2092555.108,37.72670827,-122.3836249,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0018&ExportPDF=1&Filename=14MFF-0018_schedule.pdf,,3/11/14 12:05,Mar 11 2014 11:57AM,1,3/15/15 0:00,"(37.7267082867946, -122.383624917191)"
532506,May Sun Kitchen,Truck,11826000,SHIPLEY ST: 04TH ST to 05TH ST (100 - 199),133 SHIPLEY ST,3752107,3752,107,14MFF-0092,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6012249.052,2112322.269,37.7807241,-122.4012354,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0092&ExportPDF=1&Filename=14MFF-0092_schedule.pdf,,4/11/14 7:08,Apr  8 2014  3:27PM,1,3/15/15 0:00,"(37.7807241115497, -122.401235392649)"
532513,May Sun Kitchen,Truck,11833000,SHOTWELL ST: 15TH ST to 16TH ST (100 - 199),131 SHOTWELL ST,5501 003,5501,3,14MFF-0092,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6007971.764,2100466.349,37.74793094,-122.4151932,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0092&ExportPDF=1&Filename=14MFF-0092_schedule.pdf,,4/11/14 7:08,Apr  8 2014  3:27PM,1,3/15/15 0:00,"(37.7479309499248, -122.4151931539)"
560703,"Santana ESG, Inc.",Truck,11834000,SHOTWELL ST: 16TH ST to 17TH ST (200 - 299),200 SHOTWELL ST,3571014,3571,14,14MFF-0114,APPROVED,Tacos: Burritos: Tortas: Quesadillas: Mexican Drinks: Aguas Frescas,6007701.412,2106595.633,37.76474535,-122.4165621,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0114&ExportPDF=1&Filename=14MFF-0114_schedule.pdf,,7/15/14 14:16,Jul 15 2014  2:13PM,1,3/15/15 0:00,"(37.7647453645151, -122.41656213946)"
526489,Smokin Warehouse Barbecue,Truck,24388000,SOUTH VAN NESS AVE: 12TH ST \ MISSION ST \ OTIS ST intersection,1655 MISSION ST,3514119,3514,119,14MFF-0061,APPROVED,BBQ Sandwiches: BBQ lunch platters: sides (corn bread: beans: chili: potato salad: coleslaw): water: sodas: energy drinks: housemade iced tea.,6007105.134,2109091.101,37.77156377,-122.4188015,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0061&ExportPDF=1&Filename=14MFF-0061_schedule.pdf,,3/14/14 14:16,Mar 14 2014  2:05PM,0,3/15/15 0:00,"(37.771563780123, -122.418801505429)"
498118,Mario's Colombian and Mexican Food,Truck,12033000,SOUTH VAN NESS AVE: 26TH ST to CESAR CHAVEZ ST (1500 - 1599),1575 SOUTH VAN NESS AVE,6571027,6571,27,13MFF-0130,REQUESTED,Mexican: Tacos: quesadillas: burritos: tortas. Colombian: Chorizo con arepa: potatoes & sausage: empanadas: arepa rellana: potatoes & guacamole.,6007869.111,2100671.835,37.74848938,-122.4155627,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0130&ExportPDF=1&Filename=13MFF-0130_schedule.pdf,,,Nov 20 2013 11:38AM,0,,"(37.7484893987889, -122.415562670844)"
512388,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Truck,12044000,SPEAR ST: MARKET ST to MISSION ST (1 - 99),60 SPEAR ST,3712023,3712,23,14MFF-0005,APPROVED,Tacos: Ceviche: Agua Fresca: Fideos: Tortas: Bacon-wrapped Hot Dogs,6014255.311,2116583.43,37.79253599,-122.3945932,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0005&ExportPDF=1&Filename=14MFF-0005_schedule.pdf,,6/16/14 9:34,Jan 24 2014 10:53AM,0,3/15/15 0:00,"(37.7925360021997, -122.394593199225)"
526002,"Slider Shack, LLC.",Truck,12044000,SPEAR ST: MARKET ST to MISSION ST (1 - 99),60 SPEAR ST,3712023,3712,23,14MFF-0026,REQUESTED,Sliders: Tater Tots: Beverages,6014255.311,2116583.43,37.79253599,-122.3945932,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0026&ExportPDF=1&Filename=14MFF-0026_schedule.pdf,,,Mar 13 2014  8:42AM,0,3/15/14 0:00,"(37.7925360021997, -122.394593199225)"
532702,M M Catering,Truck,12044000,SPEAR ST: MARKET ST to MISSION ST (1 - 99),45 SPEAR ST,3713006,3713,6,14MFF-0093,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,6014186.566,2117071.214,37.79387151,-122.3948652,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0093&ExportPDF=1&Filename=14MFF-0093_schedule.pdf,,4/9/14 15:20,Apr  9 2014  3:11PM,1,3/15/15 0:00,"(37.793871520918, -122.394865238611)"
528396,"Casey's Pizza, LLC",Truck,12045000,SPEAR ST: MISSION ST to HOWARD ST (100 - 199),100 SPEAR ST,3717001,3717,1,14MFF-0071,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,6014423.85,2116439.642,37.79215055,-122.394,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0071&ExportPDF=1&Filename=14MFF-0071_schedule.pdf,,3/20/14 16:23,Mar 20 2014  4:09PM,0,3/15/15 0:00,"(37.7921505622507, -122.39399997405)"
530483,Sanguchon,Truck,12045000,SPEAR ST: MISSION ST to HOWARD ST (100 - 199),100 SPEAR ST,3717001,3717,1,14MFF-0087,APPROVED,Peruvian Food,6014423.85,2116439.642,37.79215055,-122.394,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0087&ExportPDF=1&Filename=14MFF-0087_schedule.pdf,,3/28/14 10:51,Mar 28 2014 10:39AM,0,3/15/15 0:00,"(37.7921505622507, -122.39399997405)"
526862,Curbside Coffee,Push Cart,12046000,SPEAR ST: HOWARD ST to FOLSOM ST (200 - 299),124 FOLSOM ST,3740031,3740,31,14MFF-0065,APPROVED,Coffee: Espresso Drinks: Pastries: Water: Soda: Tea: Pre-Packaged Foods,6015161.814,2115668.726,37.79007478,-122.3913927,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0065&ExportPDF=1&Filename=14MFF-0065_schedule.pdf,,3/17/14 15:47,Mar 17 2014  3:41PM,1,3/15/15 0:00,"(37.7900747911128, -122.391392669916)"
526371,Mike's Catering,Truck,12068000,STANFORD ST: BRANNAN ST to TOWNSEND ST (1 - 100),Assessors Block 3788/Lot002,3788002,3788,2,14MFF-0053,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6015005.151,2112394.09,37.78107468,-122.3917057,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0053&ExportPDF=1&Filename=14MFF-0053_schedule.pdf,,3/14/14 10:21,Mar 14 2014 10:16AM,1,3/15/15 0:00,"(37.7810746918552, -122.391705661157)"
526420,"Covered Dish Productions, LLC. dba. The Rib Whip",Truck,12160001,STEUART ST: HOWARD ST to END (200 - 299),75 HOWARD ST,3741031,3741,31,14MFF-0057,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,6015092.174,2116210.269,37.79155786,-122.3916715,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0057&ExportPDF=1&Filename=14MFF-0057_schedule.pdf,,3/14/14 11:47,Mar 14 2014 11:24AM,1,3/15/15 0:00,"(37.7915578779245, -122.391671499776)"
554528,Steve's Mobile Deli,Truck,12160001,STEUART ST: HOWARD ST to END (200 - 299),275 STEUART ST,3742008,3742,8,14MFF-0107,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6015483.32,2116134.215,37.79137074,-122.3903128,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0107&ExportPDF=1&Filename=14MFF-0107_schedule.pdf,,6/24/14 13:55,Jun 24 2014  1:49PM,1,3/15/15 0:00,"(37.7913707554546, -122.390312812097)"
